entity_id,username,title,type,members_count,invite_link,description,is_public,is_verified,is_restricted,category,language,discovery_term,discovery_date,last_message_date
2269472682,forexmarketkiller729,Forex Binary trader,channel,8813,https://t.me/forexmarketkiller729,"☑️Account Management Details:
🔥Minimum 100$
👍50/50 share Profit
🚜Max Drawdown 10%
🏌️‍♂️95% Accuracy
🏌️‍♀️Every Broker Accepted 
Contact admin    @joviservices",True,False,False,forex,es,forexmarket,2025-05-14 20:26:16,2025-05-13 20:14:54
1377696292,ForexMarketsHub,أسواق الفوركس| Forex Markets,channel,2484,https://t.me/ForexMarketsHub,"💹 كل جديد عن عالم الفوركس بين يديك!
تحليلات لحظية – فرص تداول يومية – آخر أخبار العملات.
تابع أقوى أزواج العملات مع تغطية فنية وأساسية محدثة!
#فوركس #تداول #تحليل_فني #عملات_أجنبية",True,False,False,forex,en,forexmarket,2025-05-14 20:26:16,2025-05-13 12:16:25
2147499946,forexmarketmaste,Forex gold vip,megagroup,2516,https://t.me/forexmarketmaste,"* وَتُعِزُ مَن تَشَاء وَتُذِلُ مَن تَشَاء
#REAL ACCOUNT MANAGEMENT AVAILABLE 
✅100% 
✅100% real 
✅100% profits guaranteed 
✅Safe and very reliable 
✅Invest with us and get your profits
✅100% trusted platform
Click 📥 @Zaidkhan218",True,False,False,forex,es,forexmarket,2025-05-14 20:26:16,2025-05-14 16:39:56
1998579103,Forexmarketsss,Learn trading | Forex!,channel,2596,https://t.me/Forexmarketsss,"Every details about Forex trading.
 Request and Learn how to trade forex.

We advise you to carefully consider whether trading is appropriate for you based on your personal circumstances. You may lose more than you invest.❗️

Creator 👉 @blackish65",True,False,False,crypto,es,forexmarket,2025-05-14 20:26:31,2025-05-14 08:22:43
1504886592,forexmarket0,Forex market trader,channel,23,https://t.me/forexmarket0,Make frofit make money 💰💰,True,False,False,forex,en,forexmarket,2025-05-14 20:26:31,2022-02-26 02:25:02
1774157395,forexmarketf,Forex Market,channel,6,https://t.me/forexmarketf,,True,False,False,forex,en,forexmarket,2025-05-14 20:26:31,2022-07-17 17:48:01
1846594677,forexmarketq,Forex Academy,channel,3,https://t.me/forexmarketq,"We are experienced team of forex trading if you are in loss join with us for  free profitable trades 
💰💰",True,False,False,crypto,es,forexmarket,2025-05-14 20:26:31,2023-04-29 14:44:06
1308785417,headlines_for_traders,headlines,channel,122312,https://t.me/headlines_for_traders,"▪️сенсационные новости
▪️для трейдеров и инвесторов
▪️со всех мировых источников

@headlines_QUANTS
@headlines_FOREX
@headlines_GEO
@renat_vv

реклама @hh_vvv_hh

https://knd.gov.ru/license?id=673b83186afad41667ca2e04&registryType=bloggersPermission",True,False,False,forex,es,trader,2025-05-14 20:26:35,2025-05-14 15:15:00
2402447086,GaryGoldTradermoves,Gold Trader Mo 🤴🏽(PREMIUM ),channel,11531,https://t.me/GaryGoldTradermoves,"GTMO International 🌍

📣 daily 4-6 Trading Signals
📝 daily live results
 #GTMO #Goldtradermo #Xauusd",True,False,False,crypto,en,trader,2025-05-14 20:26:35,2025-05-14 17:37:20
2088103991,hindustan_trader_7,HINDUSTAN TRADER,channel,35786,https://t.me/hindustan_trader_7,,True,False,False,forex,unknown,trader,2025-05-14 20:26:35,2025-05-14 14:47:15
1774783341,Gary_TheTrader,GARY GOLD TRADER,channel,198366,https://t.me/Gary_TheTrader,"👑 GARY 👑

Free Education & Signal Daily 📉
Focus on Gold/XAUUSD 📈
5 years of Experience 📉
Global Gold Trader 📈
Sharp Entry & Sniper Entry 📉",True,False,False,forex,unknown,trader,2025-05-14 20:26:36,2025-05-14 13:19:31
1152572031,hindustantrader_0,HINDUSTAN TRADER 🔥🔥,channel,210440,https://t.me/hindustantrader_0,"#Hindustan_trader #Hindustan #Trader
𝐃𝐈𝐒𝐂𝐋𝐀𝐈𝐌𝐄𝐑 :-
This channel is for stock market study and learning purposes only.  providing all view for educational purpose only. Analyze and trade at your own risk",True,False,False,forex,es,trader,2025-05-14 20:26:36,2025-05-14 13:48:19
1502595270,Bybit_Bayanihan_ann,Bybit Bayanihan Traders Annc,channel,1017,https://t.me/Bybit_Bayanihan_ann,"Bybit is a cryptocurrency spot and derivatives exchange offering inverse, linear perpetual, quarterly futures contracts with up to 100x leverage.

Site: https://bybit.com
Ann: https://t.me/Bybit_Announcements
FB Group (PH): https://bit.ly/2YfqndD",True,True,False,crypto,es,trader,2025-05-14 20:26:36,2025-04-26 14:27:09
2424165663,daytradingIG,Day Trading,channel,21829,https://t.me/daytradingIG,"Realtime alerts on Stocks, Crypto, Technology & News",True,False,False,crypto,en,daytrading,2025-05-14 20:26:40,2025-05-14 18:22:45
1644912152,DayTradingRauf,Day Trading Rauf’s Group,channel,6933,https://t.me/DayTradingRauf,"Creating independent traders. 

Only account : @DayTraderRauf",True,False,False,crypto,en,daytrading,2025-05-14 20:26:40,2025-05-12 00:47:16
1377698872,XRPTraders,XRP Daytrading,megagroup,2278,https://t.me/XRPTraders,XRP Trading,True,False,False,crypto,en,daytrading,2025-05-14 20:26:40,2025-05-11 01:30:05
2632692076,daytradingturkiye,DayTradingTürkiye - HEKATRADER,megagroup,216,https://t.me/daytradingturkiye,,True,False,False,forex,en,daytrading,2025-05-14 20:26:40,2025-05-14 14:57:06
1248854444,DayTradingLtd1,Daytradingltd ENURI platform,megagroup,762,https://t.me/DayTradingLtd1,"MR.PERSAUD

For those who wants to recover accounts, you guys can try follow Persaud entry okay. I have 5 years experience in Gold trade. We will grab the market together 😉

Beware of scammers pretending to be me. No account managements ‼️

Only contact",True,False,False,crypto,en,daytrading,2025-05-14 20:26:40,2025-05-12 06:57:18
2415292893,wieland_trades_daytrading,WIELAND TRADES,channel,85,https://t.me/wieland_trades_daytrading,I DayTrade Futures Live on Youtube! 9am Est !,True,False,False,unknown,es,daytrading,2025-05-14 20:26:40,2025-05-06 07:02:08
1384158665,trading2ez_Signals,Trading2ez: Daytrading-Signals,channel,548,https://t.me/trading2ez_Signals,"Welcome to our Daytrading-Signal-Service! 

I hope you will enjoy your time here and have some awesome trades with us. 

1. Read pinned message please.
2. Community-Chat -> t.me/trading2ez_chat",True,False,False,crypto,en,daytrading,2025-05-14 20:26:41,2024-02-19 09:13:51
2465442142,daytradingi,day trading institution official™,channel,2360,https://t.me/daytradingi,,True,False,False,crypto,en,daytrading,2025-05-14 20:26:41,2025-05-07 00:48:12
1446944486,daytradingn,DAY TRADING INVESTMENT LTD,megagroup,31,https://t.me/daytradingn,,True,False,False,crypto,en,daytrading,2025-05-14 20:26:41,2025-03-17 17:44:05
1485092935,currencytradingcalls,"CURRENCY TRADING USDINR,GBPINR, EURINR, JPYINR",channel,1004,https://t.me/currencytradingcalls,We provide calls for currency trading. We provide calls only when we are 90% sure. Earning made simple by us. Trade on ur own risk. We r not responsible for any losses held by u.,True,False,False,crypto,es,currencytrading,2025-05-14 20:26:45,2025-04-02 09:56:17
1433157624,currencytradinginr,Financial Focus,channel,154,https://t.me/currencytradinginr,"INDIA'S FIRST ACTIVE GROUP OF INDIAN CURRENCY TRADING AND STOCK

DAILY  UPDATES,

EDUCATIONAL STUFFS,

DISCLAIMER:
We are not sebi registered analyst.All posts here are for educational purpose. We are not responsible for any losses or profit you make.",True,False,False,crypto,es,currencytrading,2025-05-14 20:26:45,2024-09-05 04:01:15
1353069239,Currencytradingusdinr,TREAD WITH VISHAL,channel,10,https://t.me/Currencytradingusdinr,"We are Not Sebi Registered Before Enter The trade Do Your Own Research

@Vishal4727",True,False,False,unknown,es,currencytrading,2025-05-14 20:26:45,2020-05-18 10:44:21
1687331311,CurrencyTradingXHS,外汇交易24小时交流群📈📊📉,megagroup,6,https://t.me/CurrencyTradingXHS,,True,False,False,unknown,unknown,currencytrading,2025-05-14 20:26:46,2024-01-24 00:21:10
1346220051,currencytradingskill,Currency trading,channel,5,https://t.me/currencytradingskill,"Currencytrading, usd, euro, dinar",True,False,False,crypto,en,currencytrading,2025-05-14 20:26:46,2020-09-26 06:53:16
1627851102,Currencytrading1,Currency Trading,channel,1,https://t.me/Currencytrading1,"It's just my view
Twitter: https://twitter.com/Umangkakadiya07?t=Xq0dgsGbz3CoEiyoh0tHZQ&s=09",True,False,False,crypto,en,currencytrading,2025-05-14 20:26:46,2022-06-18 11:32:50
1814562728,Gold_pips_signals,Forex Gold Signals,channel,80394,https://t.me/Gold_pips_signals,Piyasanın en iyi analizcilerin olduğu tek kanal -,True,False,False,forex,en,pips,2025-05-14 20:26:50,2025-05-14 16:20:27
2494813464,pips_1000_Builder_official,1000pips Builder official,channel,13352,https://t.me/pips_1000_Builder_official,#1000pips Builder (Free signals),True,False,False,forex,en,pips,2025-05-14 20:26:50,2025-05-14 17:41:23
2071239665,Pipscalldegens,PipscallsDegens,channel,7577,https://t.me/Pipscalldegens,"Let's play degens, let's have fun everyone and keep printing your money #NFA #DYOR 

Owner @Pipstune Twitter @Pipstune",True,False,False,forex,unknown,pips,2025-05-14 20:26:50,2025-05-14 10:43:11
2257898414,PIPS_1000000,1000PIPS BUILDER (FOREX_MARKET),channel,26084,https://t.me/PIPS_1000000,"✅Safe Account Management
✅Always Safe Your Capital Equity
✅No Risk No Loss
✅Daily Huge Profit",True,False,False,forex,en,pips,2025-05-14 20:26:50,2025-05-14 13:56:21
1723178368,crypto_scalping_live,crypto scalping,channel,10396,https://t.me/crypto_scalping_live,https://t.me/+6qvAddSfdF05YzMy,True,False,False,crypto,en,scalping,2025-05-14 20:26:52,2025-05-14 18:03:03
2112794995,XAUUSD_SCALPING_SIGNAL_S,XAUUSD/GOLD SCALPER,channel,9981,https://t.me/XAUUSD_SCALPING_SIGNAL_S,"Welcome to XAUUSD/GOLD SCALPERS 

Don't be in a hurry, join and Stay tuned.

We have the best Forex signals 

Turn on post notification so you never miss a single signal💯 Admin @GOLD_SCALPER_ADMINN",True,False,False,forex,es,scalping,2025-05-14 20:27:01,2025-05-14 16:58:33
1605448798,Forex_Signals_Scalping,FOREX SIGNALS SCALPING,channel,34443,https://t.me/Forex_Signals_Scalping,"Forex Signals scalp trades.

We are experts in short term trades. 

Free Forex Signals and Analysis.",True,False,False,forex,es,scalping,2025-05-14 20:27:02,2025-05-14 16:41:54
1440695174,Fx99Scalping,💯 99 FX SCALPING - FOREX & GOLD SCALPING,channel,17719,https://t.me/Fx99Scalping,"✅ Forex and Gold Signals
✅ Scalping and Swing Signals

Support @SPFX99",True,False,False,forex,en,scalping,2025-05-14 20:27:02,2025-05-14 07:55:49
1909416531,hmdgoldsignals,Gold Scalping Signals,channel,1180,https://t.me/hmdgoldsignals,Gold Scalping Signals,True,False,False,forex,en,scalping,2025-05-14 20:27:02,2025-04-17 14:19:10
1910942875,mrscalping0,Mr Scalping,channel,36112,https://t.me/mrscalping0,"I am not a SEBI Registered Analyst, Anything posted here is my own analysis and Views.
Always consult your Financial Advisor before taking any decision.",True,False,False,forex,unknown,scalping,2025-05-14 20:27:02,2025-05-14 17:24:52
1714049023,ShibaDoge_Labs,ShibaDoge: $SHIBDOGE $BURN,megagroup,14500,https://t.me/ShibaDoge_Labs,"SHIBDOGE Website: realshibadoge.com
Burn Website: burn.realshibadoge.com
Whitepaper: https://whitepaper.realshibadoge.com                     
Twitter: https://twitter.com/realshibadoge
YouTube: m.youtube.com/channel/UCBwX5PJ7jtwL0HFZrztmacg",True,True,False,unknown,unknown,my_dialogs,2025-05-15 00:49:09,2025-05-14 22:48:31
2164413689,Based_ShibaInu_News,Based ShibaInu News,megagroup,368,https://t.me/Based_ShibaInu_News,,True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:10,2025-05-14 22:45:26
1989262367,HardSnipe,Ev's Alphas,channel,15891,https://t.me/HardSnipe,"The man behind every solana coin!

dm: @IamRekt

X.com/Hardsnipe",True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:10,2025-05-14 22:43:03
2675985847,,VFX - VIP PROP CAPITAL TRADING,channel,7,,VFX - VIP PROP CAPITAL TRADING,False,False,False,crypto,en,my_dialogs,2025-05-15 00:49:10,2025-05-14 22:40:00
2050218130,CallAnalyserSol,Call Analyser (SOL Only),channel,29619,https://t.me/CallAnalyserSol,"All channels: https://t.me/addlist/rV1KJiyIYTdkMTM1
Bot: @TokenPingBot | @CallAnalyserBot
Listing: @tomriddle010 | Owner: @basedev0x
Calls from qualified channels only.
NFA & DYOR.",True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:10,2025-05-14 22:36:47
1867934972,walloftrophies,KOL Trending (@CallAnalyser),channel,15620,https://t.me/walloftrophies,"All channels: https://t.me/addlist/rV1KJiyIYTdkMTM1
Bot: @TokenPingBot | @CallAnalyserBot
Listing: @tomriddle010 | Owner: @basedev0x
Calls from qualified channels only.
X: https://x.com/CallAnalyser0x
NFA & DYOR.",True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:10,2025-05-14 22:35:01
1730427571,CallAnalyser,Call Analyser,channel,58306,https://t.me/CallAnalyser,"Listing qualified call channels only.
All channels: https://t.me/addlist/rV1KJiyIYTdkMTM1
Bot: @TokenPingBot & @CallAnalyserBot
📥Request listing channels: @tomriddle010
🦍Owner: @basedev0x
X: https://x.com/CallAnalyser0x
NFA & DYOR.",True,False,False,unknown,es,my_dialogs,2025-05-15 00:49:10,2025-05-14 22:31:50
2697690452,,VFX - VIP SIGNALS,channel,7,,VFX - VIP SIGNALS,False,False,False,forex,en,my_dialogs,2025-05-15 00:49:11,2025-05-14 22:31:31
1526686479,flockerzpotarl,Flockerz | Chat,megagroup,16574,https://t.me/flockerzpotarl,AUdUEc98MGfEHJiJfCgMaW8gKdcfNDio8BFzGKBwjztC,True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:11,2025-05-14 22:31:04
2575685046,,VFX - VIP AUTOMATED STRATEGY,channel,8,,VFX - VIP AUTOMATED STRATEGY,False,False,False,forex,unknown,my_dialogs,2025-05-15 00:49:11,2025-05-14 22:30:00
2109369926,basedshibainu,Based ShibaInu,megagroup,5751,https://t.me/basedshibainu,,True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:11,2025-05-14 22:27:28
1355642881,CryptoDeusGems,CryptoDeus Gems 💎🦍,channel,39476,https://t.me/CryptoDeusGems,"I am a Degen Ape sharing my ride. Always looking for new narratives and 1000x.

Nothing I share here is financial advice

Contact @CryptoDeus2 only DM for promo

Twitter https://twitter.com/CryptoDeus2",True,False,False,crypto,es,my_dialogs,2025-05-15 00:49:11,2025-05-14 21:36:36
2086003521,GenesisChain_Calls,GENESIS CHAIN CALLS,channel,20667,https://t.me/GenesisChain_Calls,"For promotion DM @GENESIS_CHAI only ⚠️⚠️

Twitter: https://x.com/genesis_wizz

Chat group: https://t.me/GeNeSiS_Lounge

🚨 My calls are NOT FINANCIAL ADVICE. DO YOUR OWN RESEARCH 🔬 

welcome to GENESIS CHAIN channel for gambles and gems.",True,False,False,unknown,es,my_dialogs,2025-05-15 00:49:11,2025-05-14 21:29:51
2021061730,SolMemeSignals,Solana Meme Pump,channel,69779,https://t.me/SolMemeSignals,"Community of ""pumpers"" who are ready to send meme coins to the moon🌑


No posts are financial advice!
Crypto is high risk / high reward market, don't forget to DYOR! 🤍

DM: @Vistro_sol",True,False,False,crypto,en,my_dialogs,2025-05-15 00:49:12,2025-05-14 21:00:01
2011750838,signals_binance_trading_crypto,signals trading futures,megagroup,39654,https://t.me/signals_binance_trading_crypto,,True,False,False,crypto,en,my_dialogs,2025-05-15 00:49:12,2025-05-14 18:41:19
1274522536,crypto_Winston,CRYPTO WINSTON ™,channel,73188,https://t.me/crypto_Winston,"S11 membership fee 👇

1 month 49 USDT
lifetime 499 USDT 🎊

To subscribe to the #Premium channel, refer to the following ID 👇
‌
1- @premium10X_bot

2- @premium20X_bot

3- @premium125X_bot",True,False,False,crypto,en,my_dialogs,2025-05-15 00:49:12,2025-05-14 18:40:05
2054266951,CTOCENTRAL,CTO CENTRAL | SOLANA,megagroup,1061,https://t.me/CTOCENTRAL,"TG: https://t.me/CTOCENTRAL

Twitter: https://twitter.com/ctocentral

Scans: @AustinScans

Disclaimer: NOTHING IN THIS TELEGRAM IS FINANCIAL ADVICE",True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:12,2025-05-14 18:05:46
2159223815,Sendor_cto,$sendor - cto,megagroup,722,https://t.me/Sendor_cto,"https://x.com/sendorcto                                                   
ca - E9pqwP37fggDQ4L5hQdAJkgxjwrXZjv6rwMfiu7fpump",True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:12,2025-05-14 17:23:58
1838918343,EZMoneyCalls,EZ Money’s Gems 💎,channel,38326,https://t.me/EZMoneyCalls,"Dm @EzmoneyInquiries for promotions, everything else is a scam.

I trade with $PADRE -> https://trade.padre.gg/rk/ez_money

Discussion: https://t.me/EZMoneyLounge",True,False,False,unknown,es,my_dialogs,2025-05-15 00:49:12,2025-05-14 17:02:12
777000,,Unknown,unknown,0,,,False,True,False,unknown,unknown,my_dialogs,2025-05-15 00:49:12,2025-05-14 15:51:32
2006920485,GEMSCALLSLOUNGE,GEMS CALLS ✨| LOUNGE,megagroup,850,https://t.me/GEMSCALLSLOUNGE,,True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:13,2025-05-14 15:44:05
2145319335,BurnKingTOP1,待转1,megagroup,439,https://t.me/BurnKingTOP1,,True,False,False,unknown,unknown,my_dialogs,2025-05-15 00:49:13,2025-05-14 15:30:28
