user_id,access_hash,username,first_name,last_name,entity_id,entity_title,is_bot,is_admin,role,participation_type,extraction_date
6574467265,2603283719433031899,CryptoJunkie69,wDarkJustice,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6942477410,3943982672056889413,marvest,Crypto guy,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1845449272,-2392446823259211594,makiraew,s,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5985824414,3516051638312839911,cupirus,cupid,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6997947239,-1622123705089057526,Wand72773,Wanda 🦴,🐾!,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5394498756,3607231872357274319,q666_jehah,Q666,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5397764868,-181858492216029978,jeonbooty,beansprout,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5201055751,5903972794735664863,Frances322,Frances,|Marketer| CRYPTO WOLF,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7153996924,-7253404774988990428,forhyungv,Jade,Edaj 🍅,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6948321403,3204503910794571356,kenshining003,AL,Celleros,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1472625976,-6506465886161790144,marost74,Mariose,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6655154978,6145664635924513954,bin11273,斌,陈,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5456662355,6788099073268635628,sagebulk,Sage,Bulk,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6719172902,2542830512842310897,Jack9090908,Moon Pilot | Rapidlist,"MEXC, BITMART, BYBIT, BITRUE, LBANK, CMC, CG",2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6772552088,7861890928605799311,CryptoNerd34,Crypto,Nerd,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6228451263,4506452755889856937,JACKEDBOY,🪩Aura | JACKEDBOY,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1562807195,5600928390944528249,Aws4041,Adam,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
815612541,-6130026664118709553,wavysays,Bepop,Nice,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5234670735,2396349125913637446,Blitzerboy,Marcus,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6989151006,2242857279975867534,axel6373,Axel D,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6879450507,-6007507650029632492,Ra7010,Ryan,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7135720360,186640232132296669,jc0245,Jc,C,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6333238834,-1127157596237742220,Itsandiiiii_22,andi,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6854402921,7135517661936349040,Aestheriahh,Astheriah,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7145593884,-6723914587571086307,Chekc2025,Yo,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5363253536,-1384947756193850944,jeromekofi,Jerome,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5648179296,-2662987008074774183,Renxoh,Renato Jr,Orbase,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6200284146,-5841967186524372840,THRwin,Stipen,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1733010426,-3162148854464837619,travvex,Travvex,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1553722853,4343885330494774294,rose_ben12,Ben,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5715775968,-3556410155592647955,ashrafwin,levi17,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7092158061,3188433820392082809,astralhustle,Astral,Hustler,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6129526059,-6301018714850666107,mahamyboy,Maha,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6492402605,756794724079451184,dav_sc,Davinder,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1651422405,-535182234431416770,captnmemeboi,Captn,MemeBoi,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6011346167,-2364313030824886161,Aleonafaith,Aleona faith,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6343710879,-1765000302273312255,BamBam01152,Christy,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5668851490,-4875952032798289596,ddnielsp,Daniel,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6657101552,-6666837330853322620,davidocore,Davido,Pepe MAXI,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7157442900,-8724071580253780245,Cliston5910,Clisten🦴,Joseph,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1876432209,-8443064782052861718,peachesforyou,eskit,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6138975163,4169909883599986192,SqulorO,Sailor,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1598716834,-4903227236149878040,Chrisiwuala,Chris,Iwuala,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7164981076,3959980856282097285,Chico_Dojavi,Chico,Dojavi,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5693821587,1736195838273865934,Amadou199,Amadou,🍅🥠🐾,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
518673792,8734592954134328109,DanielFishingTubeMs,DanielFishingTubeMs,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5387549777,-5421609560814191939,Jeju182,Giovannie #Memhash 🐐 okx @Mergepalsbot 🐾 ▪️Ⓜ️ memes pixel 🐦 🐦,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7073123501,4667591021947060687,sa_aliyah,Sara,Aliyah,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6000699755,-5180128885402499405,larrythedegenfink,Larry fink,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5251370501,5594162815406952487,Space_1950,Superman,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7398554055,5122674000560457354,Flogo3,Flogo,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
859321102,-7662311637483788607,jarf66,Juan Antonio,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1806023180,2306655893636813310,Winder50,Winder,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6887400122,-1438060635808246154,hectic_trader,Joshua,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6080224949,-7766647745409771447,IvanixxDextool,Dextool,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6885219678,483142134351070073,Dutuburi_Blubber,Geovani,🐦🐾🍅▪️🌱SEED!,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6130199123,-5943797085666268534,Adegoriola80,Ade🐾,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5851950816,4263132793490618045,insider_jimmy,Jimmy | Insider,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6602284729,6757799802946728010,Mujahiddun,Mujahid,Dandago 🐾,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5754082762,1815421898874263297,Ram008675,Ram,Kumar,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1341695951,2776832659724801682,txeroki28,Luis Txeroki28,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
521641409,-8601623523198287376,alfteje,Alfonso,Tejerina,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1352872193,7455128450228825330,Aanagbuya,Cate,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6492277422,-3299228899807310184,cryptogenesowner,Crypto Genes | MARKETING,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
781583245,6055055964502942931,digitalflossie,Adeleke,Florence,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1855135915,-1747696144351256330,moneygang_0,Money,Gang,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6568866295,-5502155596924299227,beautifu888,beautiful,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5216783362,2955457440147337456,kiowsh,CL,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6824152595,4034939133759937662,JayBoogie36,Jay,Boogie,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6822224911,1212509512903666006,Sampson272727,Sampson,🆙 UXUY,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5746900696,-7053374785814701525,niceon99,LeSofg,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1786125652,8612576378670204321,Ch0senSeeD,NEO PAUL,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5712310202,6867978042579758525,budersz,buds,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6730340922,573613755912674900,marg7w7e,Marsh,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7174418121,8088035405813654979,balaand2938,Bala And Gra-Gra 9O8L z Ak1e▪️ 🐾 🌱SEED z,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6275021054,-2317576040880648681,,,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6637764158,-3377175945811428064,JoeParyss_crypto,Joe,Parys,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7003396457,2827845939449130979,,,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1387714556,-3517710553124312980,luvsmariellas,maryel ⚡VIA | Drops💧🆙 UXUY,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5986492067,-6832123122274175520,Kurumbhangg7,Kurumbhangg 🐾🆙 UXUY,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
820912892,-4735031345903637479,maestro_seed,Maestro,Seed,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
914739291,6048676792598804077,dannyrider,Danny,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6857816026,5583011626077934066,bob_the_trader,bob the trader,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6930953683,-7069376859853868411,Teddyeie,Teddy🧸,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6929174801,-7778774316158731172,realcryptah,Cryptah,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6840609673,5825179929390907380,Army_promoter,ARMY,PROMOTER,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1101058306,-5794595724041853343,Jackierec,Andre,Oliveira 🐈‍⬛,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1840350547,768940815397574411,everbr1,Ever,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5877514906,153963672898735346,marry55567,Hellen Micheal,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
814901087,-2951808779999578361,hualuo123456,hualuo,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1732104813,-3186914827523067232,LazyUmaru17,Getlost,Bishh,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
2069810092,-5526130320798100869,uri_82,Uri,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
505879527,1149898859920229748,Crypdom,Azad,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6189593656,4808663438502891241,omonoba0147,Omonoba7,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1763896316,4041790562754183954,Miafrancheska,Brenda,B,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1482986359,-8794574640448188738,SRIKANTH9899,Peddaveni,Srikanth,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
932571436,-5296720886967316068,emam474,Emam,Hosen🌱SEED,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1832304854,-2808873622031875278,Steveobroil,SteveProS,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6131442858,-6142155687450077282,AnonymousAccountant,Anon Accountant,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6490111079,-5393709927739270161,,,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1037427416,7910912712220984493,MustaPaavi,olli,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5985841469,1897206821298159515,FoXDURV,Mostafa,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5715942769,7668533355244318599,Mongmon7,Mongmon7🐾,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6844141784,3059914656445271894,KhuloodwinUXUY,Khulood 🐾,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1424183997,6045022614121694616,Hukeame,Hukeame,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5670422307,-635548741318119868,mojosworld6,Boss,Presshaaa,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1904023024,3488748022196059629,squid_gy,Squidgy,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1606317302,-6756049241939251327,Ez_dont_stop,Gg 😺,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6521327579,-8721111490668669856,rafadndj,Rafa B,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6620188214,-1309834041366027636,Razzzz26,Raza,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6676738183,-1352236787412508656,zxc125609,风,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5914651578,-7028177055396948689,Hamzaxp09,Hamza,Waheed,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6653590938,4798476987592494397,kanes_agent,Kane,S,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6048891885,5626001367540863310,OverThinker103,OverThinker 🍅🐾 | Drops💧|Voltix.ai 👾,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6973594229,3448302852891533442,BigBoss1972,The Big Boss,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
753921564,-204962089214171882,Taiwoakinrinlola,Taiwo,Akinrinlola,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6521235625,6562600635213611868,ahga7teen,ria 👾,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1113062037,8530867339211617207,ocyean1cgirll,ocyean1cgirll,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
910257870,-5851642264941544465,yayaxflix,YAYAX,FliX,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7475949518,-261507325525485113,jamesjessicahuerta11,8,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6461612106,7537979806491032462,oxscoups,You,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7121874667,7731837244601667195,fryce8606,Fryce,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6459371402,1400623423540481898,stynx0510,Jay,Freecss,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
690774513,5663448621173179281,anaylsiert,Jan,Grund,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6646762251,-380702346517124789,valentinus12,Valen,Tinus,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
402777098,-3825082442807414498,NaughtyChalupa,Naughty,Chalupa,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6439022521,-3665200048426277214,,,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
415497643,-4227863186077072322,Chat2rono,Ronald,Roche,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5732039787,4026980985531266366,Degenchirito,Degen,Chirito $TRUMP $MAGA $FIGHT $BRETT $ROCKY $FROG,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1787165113,-1266720579341972214,yuurLovr,🐾,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6450403782,-3294139368335897872,tj14300,singh,Singh,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6315716402,5735898517498381447,CryptoGdude,CRYPTO G,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1602110803,-5246121611624372741,MY24KLIFE,Tamara,Harrison,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6855209308,8310317976861181433,Jasi691,Jessy,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
1316907319,-544398811978668740,Arjay_888,Raul,Pino / 🐾,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
7163374589,-4988468080746005399,ferny_5,Ferny.,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6330295754,3618823889969184140,notsolsniper,kk,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5500620304,-5355980673039139364,YomaraBello,Yomara,Bello.,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
6342658464,-5325123529014031112,Hey_victor,Victor,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5698379761,-9204177022554759639,Crypto_rio,DR•RIØ❄️💎,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
5344800081,-6981174705065613283,TheProfessorCrypto0,THE PROFESSOR,,2164413689,Based ShibaInu News,False,False,regular,active,2025-05-15 01:06:48
